FILE	FILE_SIZE_BYTES	RECON_COUNT
../../TreeLifeData/COG2766.newick	1316	0
../../TreeLifeData/COG2131.newick	1621	0
../../TreeLifeData/COG0572.newick	2341	0
../../TreeLifeData/COG3707.newick	1377	0
../../TreeLifeData/COG3116.newick	1237	0
../../TreeLifeData/COG0190.newick	2950	0
../../TreeLifeData/COG3875.newick	1120	0
../../TreeLifeData/COG0144.newick	3214	0
../../TreeLifeData/COG1716.newick	1074	0
../../TreeLifeData/COG0291.newick	2265	0
../../TreeLifeData/COG4226.newick	1074	0
../../TreeLifeData/COG5155.newick	1120	0
../../TreeLifeData/COG0251.newick	1681	0
../../TreeLifeData/COG1254.newick	1054	0
../../TreeLifeData/COG2241.newick	1562	0
../../TreeLifeData/COG2332.newick	1449	0
../../TreeLifeData/COG4968.newick	1237	0
../../TreeLifeData/COG4813.newick	1072	0
../../TreeLifeData/COG3036.newick	1111	0
../../TreeLifeData/COG3952.newick	1127	0
../../TreeLifeData/COG4328.newick	1027	0
../../TreeLifeData/COG5597.newick	1410	0
../../TreeLifeData/COG4706.newick	1074	0
../../TreeLifeData/COG5619.newick	1027	0
../../TreeLifeData/COG2810.newick	1025	0
../../TreeLifeData/COG1619.newick	1704	0
../../TreeLifeData/COG0569.newick	2597	0
../../TreeLifeData/COG1989.newick	1794	0
../../TreeLifeData/COG3326.newick	1298	0
../../TreeLifeData/COG3456.newick	1129	0
../../TreeLifeData/COG5595.newick	1042	0
../../TreeLifeData/COG4742.newick	1459	0
../../TreeLifeData/COG2316.newick	1157	0
../../TreeLifeData/COG1098.newick	1309	0
../../TreeLifeData/COG4446.newick	1161	0
../../TreeLifeData/COG0124.newick	2378	0
../../TreeLifeData/COG5141.newick	1342	0
../../TreeLifeData/COG2939.newick	2605	0
../../TreeLifeData/COG1806.newick	1687	0
../../TreeLifeData/COG4952.newick	1073	0
../../TreeLifeData/COG1680.newick	1455	0
../../TreeLifeData/COG0368.newick	1811	0
../../TreeLifeData/COG1655.newick	1072	0
../../TreeLifeData/COG0564.newick	3086	0
../../TreeLifeData/COG5222.newick	1273	0
../../TreeLifeData/COG2113.newick	1856	0
../../TreeLifeData/COG5351.newick	1041	0
../../TreeLifeData/COG4399.newick	1070	0
../../TreeLifeData/COG2868.newick	1242	0
../../TreeLifeData/COG0299.newick	2380	0
../../TreeLifeData/COG4963.newick	1378	0
../../TreeLifeData/COG0126.newick	2990	0
../../TreeLifeData/COG4069.newick	1068	0
../../TreeLifeData/COG2180.newick	1336	0
../../TreeLifeData/COG0266.newick	2248	0
../../TreeLifeData/COG3742.newick	1182	0
../../TreeLifeData/COG0634.newick	2339	0
../../TreeLifeData/COG2337.newick	1799	0
../../TreeLifeData/COG0640.newick	1138	0
../../TreeLifeData/COG1501.newick	2427	0
../../TreeLifeData/COG3955.newick	1011	0
../../TreeLifeData/COG4320.newick	1146	0
../../TreeLifeData/COG1430.newick	1499	0
../../TreeLifeData/COG0162.newick	3150	0
../../TreeLifeData/COG0690.newick	1875	0
../../TreeLifeData/COG0312.newick	2534	0
../../TreeLifeData/COG0201.newick	3086	0
../../TreeLifeData/COG4588.newick	1040	0
../../TreeLifeData/COG3297.newick	1128	0
../../TreeLifeData/COG1986.newick	1225	0
../../TreeLifeData/COG2142.newick	1520	0
../../TreeLifeData/COG1690.newick	1752	0
../../TreeLifeData/COG4604.newick	1228	0
../../TreeLifeData/COG5117.newick	1052	0
../../TreeLifeData/COG5404.newick	1057	0
../../TreeLifeData/COG1660.newick	1654	0
../../TreeLifeData/COG1599.newick	1340	0
../../TreeLifeData/COG1651.newick	1071	0
../../TreeLifeData/COG5223.newick	1102	0
../../TreeLifeData/COG4223.newick	1074	0
../../TreeLifeData/COG0097.newick	3126	0
../../TreeLifeData/COG0406.newick	1557	0
../../TreeLifeData/COG2204.newick	5271	0
../../TreeLifeData/COG1198.newick	2203	0
../../TreeLifeData/COG1813.newick	1424	0
../../TreeLifeData/COG2239.newick	1942	0
../../TreeLifeData/COG1673.newick	1067	0
../../TreeLifeData/COG5108.newick	1137	0
../../TreeLifeData/COG3262.newick	1107	0
../../TreeLifeData/COG3568.newick	1786	0
../../TreeLifeData/COG3619.newick	1321	0
../../TreeLifeData/COG3427.newick	1281	0
../../TreeLifeData/COG3415.newick	1906	0
../../TreeLifeData/COG3594.newick	1232	0
../../TreeLifeData/COG2250.newick	1495	0
../../TreeLifeData/COG2914.newick	1292	0
../../TreeLifeData/COG1507.newick	1092	0
../../TreeLifeData/COG1252.newick	3101	0
../../TreeLifeData/COG3284.newick	1343	0
../../TreeLifeData/COG0750.newick	2627	0
../../TreeLifeData/COG1132.newick	1125	0
../../TreeLifeData/COG1998.newick	1202	0
../../TreeLifeData/COG4263.newick	1092	0
../../TreeLifeData/COG4396.newick	1027	0
